CohortMonth,Month_0,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12,Month_13,Month_14,Month_15,Month_16,Month_17,Month_18,Month_19,Month_20,Month_21,Month_22,Month_23,Month_24,Month_25,Month_26,Month_27,Month_28,Month_29,Month_30,Month_31,Month_32,Month_33,Month_34,Month_35,Month_36,Month_37,Month_38,Month_39,Month_40,Month_41,Month_42,Month_43,Month_44
2020-11,1.0,0.09663865546218488,0.12004801920768307,0.09063625450180073,0.10624249699879952,0.10684273709483794,0.09903961584633854,0.09063625450180073,0.11164465786314526,0.1056422569027611,0.1134453781512605,0.10504201680672269,0.10264105642256903,0.12184873949579832,0.10324129651860744,0.08283313325330131,0.11044417767106843,0.11644657863145258,0.10384153661464586,0.10324129651860744,0.11944777911164466,0.11044417767106843,0.11524609843937575,0.11464585834333733,0.10864345738295318,0.09723889555822329,0.10624249699879952,0.10024009603841537,0.11584633853541416,0.09903961584633854,0.11164465786314526,0.12064825930372149,0.10504201680672269,0.11464585834333733,0.05822328931572629,,,,,,,,,,
2020-12,1.0,0.102,0.102,0.11066666666666666,0.09466666666666666,0.11533333333333333,0.09666666666666666,0.1,0.10733333333333334,0.09666666666666666,0.10933333333333334,0.108,0.09733333333333333,0.09533333333333334,0.10466666666666667,0.112,0.09933333333333333,0.11466666666666667,0.10933333333333334,0.12666666666666668,0.096,0.104,0.11333333333333333,0.09333333333333334,0.10933333333333334,0.10266666666666667,0.10866666666666666,0.106,0.10333333333333333,0.11133333333333334,0.104,0.10066666666666667,0.11533333333333333,0.042666666666666665,,,,,,,,,,,
2021-01,1.0,0.10571428571428572,0.1,0.09714285714285714,0.11928571428571429,0.11071428571428571,0.10928571428571429,0.11214285714285714,0.09857142857142857,0.10285714285714286,0.08714285714285715,0.09785714285714285,0.11142857142857143,0.09571428571428571,0.10857142857142857,0.09714285714285714,0.11428571428571428,0.10714285714285714,0.10571428571428572,0.10214285714285715,0.09857142857142857,0.13071428571428573,0.09714285714285714,0.115,0.11214285714285714,0.1,0.11714285714285715,0.10285714285714286,0.11,0.11571428571428571,0.10714285714285714,0.10928571428571429,0.05285714285714286,,,,,,,,,,,,
2021-02,1.0,0.11390284757118928,0.10552763819095477,0.10720268006700168,0.10469011725293133,0.10469011725293133,0.09463986599664992,0.11055276381909548,0.12311557788944724,0.10134003350083752,0.11390284757118928,0.10804020100502512,0.09045226130653267,0.10971524288107203,0.11222780569514237,0.12646566164154105,0.07956448911222781,0.11390284757118928,0.12144053601340034,0.09798994974874371,0.09547738693467336,0.09296482412060302,0.11055276381909548,0.12981574539363483,0.10385259631490787,0.10636515912897822,0.10301507537688442,0.12227805695142378,0.09882747068676717,0.09128978224455611,0.12060301507537688,0.032663316582914576,,,,,,,,,,,,,
2021-03,1.0,0.09936189608021878,0.09298085688240657,0.08933454876937101,0.11850501367365543,0.105742935278031,0.09206927985414767,0.10938924339106655,0.11030082041932543,0.10847766636280766,0.10665451230628988,0.09115770282588878,0.097538742023701,0.12488605287146765,0.11303555150410209,0.12488605287146765,0.1048313582497721,0.09389243391066546,0.08659981768459435,0.11121239744758432,0.10847766636280766,0.11850501367365543,0.09845031905195989,0.10300820419325434,0.11394712853236098,0.10665451230628988,0.09206927985414767,0.10027347310847767,0.13126709206927986,0.11121239744758432,0.04649042844120328,,,,,,,,,,,,,,
2021-04,1.0,0.0998980632008155,0.10397553516819572,0.08664627930682976,0.0998980632008155,0.11926605504587157,0.11009174311926606,0.11416921508664628,0.10601427115188583,0.1019367991845056,0.11314984709480122,0.109072375127421,0.10499490316004077,0.11213047910295616,0.12232415902140673,0.12640163098878696,0.10703363914373089,0.09887869520897044,0.08154943934760449,0.10091743119266056,0.11213047910295616,0.10499490316004077,0.09785932721712538,0.12436289500509684,0.109072375127421,0.11824668705402651,0.0998980632008155,0.12640163098878696,0.09378185524974515,0.0417940876656473,,,,,,,,,,,,,,,
2021-05,1.0,0.11995515695067265,0.09753363228699552,0.10089686098654709,0.10201793721973094,0.0952914798206278,0.10426008968609865,0.1132286995515695,0.1266816143497758,0.11883408071748879,0.11434977578475336,0.1109865470852018,0.1311659192825112,0.09753363228699552,0.09977578475336323,0.1132286995515695,0.1210762331838565,0.10538116591928251,0.10089686098654709,0.10986547085201794,0.11771300448430494,0.09865470852017937,0.11659192825112108,0.11659192825112108,0.10874439461883408,0.0952914798206278,0.1031390134529148,0.10650224215246637,0.0515695067264574,,,,,,,,,,,,,,,,
2021-06,1.0,0.09281045751633987,0.13333333333333333,0.10718954248366012,0.10065359477124183,0.10326797385620914,0.11895424836601307,0.11241830065359477,0.10457516339869281,0.10980392156862745,0.10457516339869281,0.10588235294117647,0.10065359477124183,0.11503267973856209,0.0915032679738562,0.10457516339869281,0.0915032679738562,0.11633986928104575,0.09934640522875816,0.10457516339869281,0.10457516339869281,0.10326797385620914,0.08366013071895424,0.12026143790849673,0.11895424836601307,0.10718954248366012,0.13202614379084968,0.054901960784313725,,,,,,,,,,,,,,,,,
2021-07,1.0,0.10674157303370786,0.13623595505617977,0.0997191011235955,0.07724719101123595,0.10393258426966293,0.10252808988764045,0.08146067415730338,0.12078651685393259,0.09550561797752809,0.11376404494382023,0.08848314606741572,0.08707865168539326,0.11376404494382023,0.09691011235955056,0.08567415730337079,0.10955056179775281,0.10112359550561797,0.10112359550561797,0.08146067415730338,0.11235955056179775,0.10533707865168539,0.10393258426966293,0.09410112359550561,0.09691011235955056,0.09269662921348315,0.046348314606741575,,,,,,,,,,,,,,,,,,
2021-08,1.0,0.11209439528023599,0.12979351032448377,0.11356932153392331,0.10471976401179942,0.11946902654867257,0.10324483775811209,0.11061946902654868,0.09292035398230089,0.10471976401179942,0.08997050147492626,0.10471976401179942,0.10471976401179942,0.10471976401179942,0.13864306784660768,0.11209439528023599,0.09734513274336283,0.11799410029498525,0.11209439528023599,0.1224188790560472,0.11504424778761062,0.11504424778761062,0.10914454277286136,0.0855457227138643,0.10324483775811209,0.035398230088495575,,,,,,,,,,,,,,,,,,,
2021-09,1.0,0.10132890365448505,0.09800664451827243,0.09136212624584718,0.10963455149501661,0.07308970099667775,0.0946843853820598,0.09800664451827243,0.09800664451827243,0.11461794019933555,0.11627906976744186,0.09800664451827243,0.09634551495016612,0.11960132890365449,0.11960132890365449,0.09800664451827243,0.09966777408637874,0.10963455149501661,0.11129568106312292,0.11794019933554817,0.10299003322259136,0.11960132890365449,0.08970099667774087,0.1511627906976744,0.044850498338870434,,,,,,,,,,,,,,,,,,,,
2021-10,1.0,0.09808102345415778,0.08528784648187633,0.1044776119402985,0.09808102345415778,0.16204690831556504,0.07462686567164178,0.11300639658848614,0.12366737739872068,0.11300639658848614,0.11727078891257996,0.09168443496801706,0.12153518123667377,0.09381663113006397,0.12366737739872068,0.11087420042643924,0.10021321961620469,0.11513859275053305,0.1044776119402985,0.14285714285714285,0.09808102345415778,0.11940298507462686,0.11727078891257996,0.046908315565031986,,,,,,,,,,,,,,,,,,,,,
2021-11,1.0,0.12555066079295155,0.10352422907488987,0.10792951541850221,0.1145374449339207,0.12334801762114538,0.08590308370044053,0.09030837004405286,0.1211453744493392,0.09911894273127753,0.10352422907488987,0.1145374449339207,0.0947136563876652,0.1299559471365639,0.11233480176211454,0.08149779735682819,0.10352422907488987,0.07929515418502203,0.08590308370044053,0.09911894273127753,0.10572687224669604,0.07488986784140969,0.05286343612334802,,,,,,,,,,,,,,,,,,,,,,
2021-12,1.0,0.07311320754716981,0.10141509433962265,0.125,0.12971698113207547,0.13443396226415094,0.08018867924528301,0.1179245283018868,0.09433962264150944,0.125,0.07075471698113207,0.13679245283018868,0.11556603773584906,0.08490566037735849,0.10141509433962265,0.12971698113207547,0.11320754716981132,0.10613207547169812,0.10377358490566038,0.11556603773584906,0.11320754716981132,0.049528301886792456,,,,,,,,,,,,,,,,,,,,,,,
2022-01,1.0,0.10164835164835165,0.1043956043956044,0.0989010989010989,0.11813186813186813,0.10164835164835165,0.1043956043956044,0.11813186813186813,0.12087912087912088,0.13186813186813187,0.13186813186813187,0.13736263736263737,0.07692307692307693,0.12637362637362637,0.12362637362637363,0.10164835164835165,0.08241758241758242,0.11263736263736264,0.10989010989010989,0.13186813186813187,0.054945054945054944,,,,,,,,,,,,,,,,,,,,,,,,
2022-02,1.0,0.12,0.14666666666666667,0.12333333333333334,0.10333333333333333,0.12,0.11666666666666667,0.09333333333333334,0.11,0.10666666666666667,0.09666666666666666,0.11,0.07666666666666666,0.09,0.11666666666666667,0.10666666666666667,0.11333333333333333,0.11666666666666667,0.13333333333333333,0.056666666666666664,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03,1.0,0.10897435897435898,0.10897435897435898,0.08974358974358974,0.10256410256410256,0.10576923076923077,0.11538461538461539,0.10897435897435898,0.11217948717948718,0.10256410256410256,0.10897435897435898,0.11858974358974358,0.125,0.08974358974358974,0.09935897435897435,0.08974358974358974,0.10897435897435898,0.09294871794871795,0.03205128205128205,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04,1.0,0.092,0.088,0.1,0.1,0.088,0.12,0.104,0.072,0.084,0.148,0.092,0.092,0.088,0.076,0.14,0.116,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05,1.0,0.13733905579399142,0.10300429184549356,0.11158798283261803,0.09871244635193133,0.0944206008583691,0.11587982832618025,0.11158798283261803,0.12017167381974249,0.09871244635193133,0.060085836909871244,0.12446351931330472,0.11587982832618025,0.1072961373390558,0.06437768240343347,0.10300429184549356,0.06866952789699571,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06,1.0,0.07009345794392523,0.09813084112149532,0.1261682242990654,0.0794392523364486,0.08878504672897196,0.09345794392523364,0.07009345794392523,0.10747663551401869,0.14953271028037382,0.0794392523364486,0.11214953271028037,0.08878504672897196,0.11214953271028037,0.12149532710280374,0.04205607476635514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07,1.0,0.11627906976744186,0.12790697674418605,0.16279069767441862,0.11627906976744186,0.1511627906976744,0.09302325581395349,0.08139534883720931,0.18023255813953487,0.09302325581395349,0.13372093023255813,0.11046511627906977,0.09302325581395349,0.06976744186046512,0.05813953488372093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08,1.0,0.1,0.09375,0.1625,0.1625,0.1,0.09375,0.075,0.09375,0.1125,0.1125,0.06875,0.1,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09,1.0,0.09774436090225563,0.11278195488721804,0.12030075187969924,0.08270676691729323,0.10526315789473684,0.09774436090225563,0.09022556390977443,0.11278195488721804,0.14285714285714285,0.08270676691729323,0.12781954887218044,0.06766917293233082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10,1.0,0.08035714285714286,0.08035714285714286,0.09821428571428571,0.08928571428571429,0.09821428571428571,0.10714285714285714,0.08928571428571429,0.07142857142857142,0.125,0.125,0.03571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11,1.0,0.175,0.14166666666666666,0.075,0.075,0.06666666666666667,0.11666666666666667,0.11666666666666667,0.05,0.041666666666666664,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12,1.0,0.125,0.11363636363636363,0.07954545454545454,0.07954545454545454,0.125,0.13636363636363635,0.125,0.10227272727272728,0.06818181818181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01,1.0,0.07920792079207921,0.1188118811881188,0.10891089108910891,0.0891089108910891,0.0891089108910891,0.10891089108910891,0.09900990099009901,0.039603960396039604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02,1.0,0.15584415584415584,0.025974025974025976,0.11688311688311688,0.025974025974025976,0.15584415584415584,0.05194805194805195,0.025974025974025976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03,1.0,0.13793103448275862,0.13793103448275862,0.10344827586206896,0.13793103448275862,0.10344827586206896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04,1.0,0.2033898305084746,0.05084745762711865,0.1694915254237288,0.1016949152542373,0.05084745762711865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05,1.0,0.08823529411764706,0.1323529411764706,0.10294117647058823,0.04411764705882353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06,1.0,0.07317073170731707,0.12195121951219512,0.024390243902439025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07,1.0,0.14583333333333334,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08,1.0,0.03389830508474576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
